Sample #,Well,D (1/64in),"Pwh, Psig",γo,"GLR, scf/STB","QL, STB/D"
1386,SR-18,56.32,315.0218844,1.049540636,115,12921.78566
1387,SR-18,56.32,314.8768467,1.049540636,115,12514.20598
1388,SR-18,56.32,315.4569975,1.049540636,115,12710.44805
1389,SR-18,56.32,315.3119598,1.049540636,115,12710.44805
1390,SR-18,56.32,315.1669221,1.049540636,115,12710.44805
1391,SR-18,56.32,315.3119598,1.049540636,115,12710.44805
1392,SR-18,56.32,315.3119598,1.049540636,115,12710.44805
1393,SR-18,56.32,314.8768467,1.049540636,115,12710.44805
1394,SR-18,56.32,315.1669221,1.049540636,115,8634.651168
1395,SR-18,56.32,315.3119598,1.049540636,115,16801.34047
1396,SR-18,56.32,315.1669221,1.049540636,115,12725.54359
1397,SR-18,56.32,487.326672,0.929328622,62,22341.40512
1398,SR-18,56.32,487.326672,0.929328622,62,22643.316
1399,SR-18,56.32,487.326672,0.929328622,62,22341.40512
1400,SR-18,56.32,485.876295,0.929328622,62,22190.44968
1401,SR-18,56.32,485.876295,0.929328622,62,22492.36056
1402,SR-18,56.32,485.876295,0.929328622,62,22190.44968
1403,SR-18,56.32,485.876295,0.929328622,62,22341.40512
1404,SR-18,56.32,484.425918,0.929328622,62,22341.40512
1405,SR-18,56.32,484.425918,0.929328622,62,22492.36056
1406,SR-18,56.32,485.876295,0.929328622,62,22190.44968
1407,SR-18,56.32,485.876295,0.929328622,62,22190.44968
1408,SR-18,56.32,484.425918,0.929328622,62,22341.40512
1409,SR-18,52.224,582.6164409,0.929328622,61,18839.23891
1410,SR-18,52.224,582.0362901,0.929328622,61,3955.032528
1411,SR-18,52.224,581.8912524,0.929328622,61,19050.57653
1412,SR-18,52.224,581.8912524,0.929328622,61,19065.67207
1413,SR-18,52.224,582.1813278,0.929328622,61,19050.57653
1414,SR-18,52.224,581.4561393,0.929328622,61,19382.6785
1415,SR-18,52.224,580.8759885,0.929328622,61,18733.5701
1416,SR-18,52.224,580.1508,0.929328622,61,19065.67207
1417,SR-18,52.224,579.4256115,0.929328622,61,19050.57653
1418,SR-18,52.224,579.4256115,0.929328622,61,19065.67207
1419,SR-18,52.224,579.7156869,0.929328622,61,19020.38544
1420,SR-18,52.224,579.4256115,0.929328622,61,19080.76762
1421,SR-18,51.712,648.318519,0.929328622,168,21586.62792
1422,SR-18,51.712,646.868142,0.929328622,168,21435.67248
1423,SR-18,51.712,645.417765,0.929328622,168,21586.62792
1424,SR-18,51.712,643.967388,0.929328622,168,21435.67248
1425,SR-18,51.712,641.066634,0.929328622,168,21435.67248
1426,SR-18,51.712,630.913995,0.929328622,168,21435.67248
1427,SR-18,51.712,633.814749,0.929328622,168,21284.71704
1428,SR-18,51.712,633.814749,0.929328622,168,21435.67248
1429,SR-18,51.712,635.265126,0.929328622,168,21435.67248
1430,SR-18,51.712,632.364372,0.929328622,168,21284.71704
1431,SR-18,51.712,630.913995,0.929328622,168,21133.7616
1432,SR-18,51.712,632.364372,0.929328622,168,21284.71704
1433,SR-18,51.456,605.6774352,0.929328622,134,17420.25778
1434,SR-18,51.456,602.7766812,0.929328622,134,17616.49985
1435,SR-18,51.456,603.6469074,0.929328622,134,17616.49985
1436,SR-18,51.456,604.3720959,0.929328622,134,17631.59539
1437,SR-18,51.456,604.2270582,0.929328622,134,17616.49985
1438,SR-18,51.456,603.9369828,0.929328622,134,17616.49985
1439,SR-18,51.456,603.9369828,0.929328622,134,17616.49985
1440,SR-18,51.456,601.3263042,0.929328622,134,17631.59539
1441,SR-18,51.456,599.2957764,0.929328622,134,17616.49985
1442,SR-18,51.456,600.3110403,0.929328622,134,17616.49985
1443,SR-18,51.456,600.456078,0.929328622,134,17631.59539
1444,SR-18,51.456,600.6011157,0.929328622,134,17631.59539
1445,SR-18,51.456,600.8911911,0.929328622,134,17616.49985
1446,SR-18,48.384,749.9899467,0.929328622,124,13948.28266
1447,SR-18,48.384,749.5548336,0.929328622,124,14069.04701
1448,SR-18,48.384,749.4097959,0.929328622,124,14084.14255
1449,SR-18,48.384,748.9746828,0.929328622,124,14084.14255
1450,SR-18,48.384,747.9594189,0.929328622,124,14084.14255
1451,SR-18,48.384,747.6693435,0.929328622,124,14084.14255
1452,SR-18,48.384,746.7991173,0.929328622,124,14069.04701
1453,SR-18,48.64,746.6540796,0.929328622,124,14084.14255
1454,SR-18,48.64,747.0891927,0.929328622,124,14084.14255
1455,SR-18,48.64,745.9288911,0.929328622,124,14084.14255
1456,SR-18,48.64,745.7838534,0.929328622,124,14069.04701
1457,SR-18,48.64,745.2037026,0.929328622,124,14099.2381
1458,SR-18,48.64,744.9136272,0.929328622,124,14069.04701
1459,SR-18,47.104,707.783976,0.929328622,66,17812.74192
1460,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1461,SR-18,47.104,709.234353,0.929328622,66,17812.74192
1462,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1463,SR-18,47.104,709.234353,0.929328622,66,17812.74192
1464,SR-18,47.104,712.135107,0.929328622,66,17812.74192
1465,SR-18,47.104,712.135107,0.929328622,66,17963.69736
1466,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1467,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1468,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1469,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1470,SR-18,47.104,710.68473,0.929328622,66,17812.74192
1471,SR-18,43.264,470.6473365,0.929328622,115,9661.14816
1472,SR-18,43.264,471.372525,0.929328622,115,9797.008056
1473,SR-18,43.264,470.6473365,0.929328622,115,9781.912512
1474,SR-18,43.264,470.6473365,0.929328622,115,9781.912512
1475,SR-18,43.264,470.6473365,0.929328622,115,9781.912512
1476,SR-18,43.264,471.5175627,0.929328622,115,9781.912512
1477,SR-18,43.264,468.7618464,0.929328622,115,9646.052616
1478,SR-18,43.264,468.7618464,0.929328622,115,9887.58132
1479,SR-18,43.264,468.6168087,0.929328622,115,9751.721424
1480,SR-18,43.264,468.471771,0.929328622,115,9766.816968
1481,SR-18,43.264,469.0519218,0.929328622,115,9766.816968
1482,SR-18,43.264,468.471771,0.929328622,115,9766.816968
1483,SR-18,43.264,469.0519218,0.929328622,115,9781.912512
1484,SR-18,43.264,469.4870349,0.929328622,115,9781.912512
1485,SR-18,43.264,469.922148,0.929328622,115,9812.1036
1486,SR-18,43.264,469.922148,0.929328622,115,9812.1036
1487,SR-18,43.264,469.922148,0.929328622,115,9812.1036
1488,SR-18,43.264,470.2122234,0.929328622,115,9812.1036
1489,SR-18,43.264,470.3572611,0.929328622,115,9691.339248
1490,SR-18,43.264,469.922148,0.929328622,115,9947.963496
1491,SR-18,43.264,470.0671857,0.929328622,115,9812.1036
1492,SR-18,43.264,470.6473365,0.929328622,115,9827.199144
1493,SR-18,43.264,469.4870349,0.929328622,115,9827.199144
1494,SR-18,43.264,468.7618464,0.929328622,115,9812.1036
1495,SR-19,76.8,306.029547,0.929328622,80,23398.0932
1496,SR-19,76.8,306.029547,0.929328622,80,23549.04864
1497,SR-19,76.8,304.57917,0.929328622,80,23398.0932
1498,SR-19,76.8,304.57917,0.929328622,80,23549.04864
1499,SR-19,76.8,303.128793,0.929328622,80,23398.0932
1500,SR-19,76.8,304.57917,0.929328622,80,23398.0932
1501,SR-19,76.8,304.57917,0.929328622,80,23398.0932
1502,SR-19,76.8,303.128793,0.929328622,80,23247.13776
1503,SR-19,76.8,303.128793,0.929328622,80,23398.0932
1504,SR-19,76.8,303.128793,0.929328622,80,23398.0932
1505,SR-19,76.8,303.128793,0.929328622,80,23247.13776
1506,SR-19,76.8,303.128793,0.929328622,80,23247.13776
1507,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1508,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1509,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1510,SR-19,76.8,297.327285,0.929328622,82,22945.22688
1511,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1512,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1513,SR-19,76.8,297.327285,0.929328622,82,22945.22688
1514,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1515,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1516,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1517,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1518,SR-19,76.8,297.327285,0.929328622,82,22794.27144
1519,SR-19,66.304,201.0222522,1.060424028,131,10310.25655
1520,SR-19,66.304,200.7321768,1.060424028,131,10793.31396
1521,SR-19,66.304,201.3123276,1.060424028,131,11004.65158
1522,SR-19,66.304,200.8772145,1.060424028,131,10838.60059
1523,SR-19,66.304,200.5871391,1.060424028,131,11034.84266
1524,SR-19,66.304,200.7321768,1.060424028,131,9630.957072
1525,SR-19,66.304,200.5871391,1.060424028,131,9630.957072
1526,SR-19,66.304,200.5871391,1.060424028,131,9917.772408
1527,SR-19,66.304,200.2970637,1.060424028,131,9797.008056
1528,SR-19,66.304,201.0222522,1.060424028,131,9630.957072
1529,SR-19,66.304,200.7321768,1.060424028,131,9555.479352
1530,SR-19,66.304,200.7321768,1.060424028,131,9691.339248
1531,SR-19,66.304,201.3123276,1.060424028,131,9540.383808
1532,SR-19,66.304,201.3123276,1.060424028,131,10566.8808
1533,SR-19,66.304,201.4573653,1.060424028,131,10778.21842
1534,SR-19,66.304,201.602403,1.060424028,131,11125.41593
1535,SR-19,66.304,201.4573653,1.060424028,131,11306.56246
1536,SR-19,66.304,200.5871391,1.060424028,131,10114.01448
1537,SR-19,66.304,201.3123276,1.060424028,131,10325.3521
1538,SR-19,66.304,201.0222522,1.060424028,131,10476.30754
1539,SR-19,66.304,201.0222522,1.060424028,131,10778.21842
1540,SR-19,66.304,201.3123276,1.060424028,131,10853.69614
1541,SR-19,66.304,201.3123276,1.059363958,138,9917.772408
1542,SR-19,66.304,201.602403,1.059363958,138,10038.53676
1543,SR-19,66.304,200.8772145,1.059363958,138,9963.05904
1544,SR-19,66.304,201.4573653,1.059363958,138,9917.772408
1545,SR-19,66.304,201.602403,1.059363958,138,9917.772408
1546,SR-19,66.304,201.4573653,1.059363958,138,9827.199144
1547,SR-19,66.304,201.3123276,1.059363958,138,9812.1036
1548,SR-19,66.304,201.4573653,1.059363958,138,9766.816968
1549,SR-19,66.304,201.4573653,1.059363958,138,9751.721424
1550,SR-19,66.304,201.4573653,1.059363958,138,9736.62588
1551,SR-19,66.304,200.8772145,1.059363958,138,9766.816968
1552,SR-19,66.304,201.0222522,1.059363958,138,9751.721424
1553,SR-19,66.304,201.0222522,1.059363958,138,9797.008056
1554,SR-19,66.304,201.4573653,1.059363958,138,9812.1036
1555,SR-19,66.304,201.602403,1.059363958,138,9781.912512
1556,SR-19,66.304,201.3123276,1.059363958,138,9781.912512
1557,SR-19,66.304,200.2970637,1.059363958,138,9781.912512
1558,SR-19,66.304,201.3123276,1.059363958,138,9766.816968
1559,SR-19,66.304,201.4573653,1.059363958,138,9781.912512
1560,SR-19,66.304,201.3123276,1.059363958,138,9751.721424
1561,SR-19,66.304,200.8772145,1.059363958,138,9736.62588
1562,SR-19,66.304,201.0222522,1.059363958,138,9706.434792
1563,SR-19,66.304,201.0222522,1.059363958,138,9691.339248
1564,SR-19,66.304,201.0222522,1.059363958,138,9691.339248
1565,SR-19,66.304,201.0222522,1.060424028,131,10310.25655
1566,SR-19,66.304,200.7321768,1.060424028,131,10793.31396
1567,SR-19,66.304,201.3123276,1.060424028,131,11004.65158
1568,SR-19,66.304,200.8772145,1.060424028,131,10838.60059
1569,SR-19,66.304,200.5871391,1.060424028,131,11034.84266
1570,SR-19,66.304,200.7321768,1.060424028,131,9630.957072
1571,SR-19,66.304,200.5871391,1.060424028,131,9630.957072
1572,SR-19,66.304,200.5871391,1.060424028,131,9917.772408
1573,SR-19,66.304,200.2970637,1.060424028,131,9797.008056
1574,SR-19,66.304,201.0222522,1.060424028,131,9630.957072
1575,SR-19,66.304,200.7321768,1.060424028,131,9555.479352
1576,SR-19,66.304,200.7321768,1.060424028,131,9691.339248
1577,SR-19,66.304,201.3123276,1.060424028,131,9540.383808
1578,SR-19,66.304,201.3123276,1.060424028,131,10566.8808
1579,SR-19,66.304,201.4573653,1.060424028,131,10778.21842
1580,SR-19,66.304,201.602403,1.060424028,131,11125.41593
1581,SR-19,66.304,201.4573653,1.060424028,131,11306.56246
1582,SR-19,66.304,200.5871391,1.060424028,131,10114.01448
1583,SR-19,66.304,201.3123276,1.060424028,131,10325.3521
1584,SR-19,66.304,201.0222522,1.060424028,131,10476.30754
1585,SR-19,66.304,201.0222522,1.060424028,131,10778.21842
1586,SR-19,66.304,201.3123276,1.060424028,131,10853.69614
1587,SR-19,63.232,222.0527187,1.060424028,133,10853.69614
1588,SR-19,63.232,222.4878318,1.060424028,133,11321.658
1589,SR-19,63.232,221.907681,1.060424028,133,11653.75997
1590,SR-19,63.232,222.3427941,1.060424028,133,11412.23126
1591,SR-19,63.232,221.7626433,1.060424028,133,11532.99562
1592,SR-19,63.232,222.0527187,1.060424028,133,11714.14214
1593,SR-19,63.232,221.3275302,1.060424028,133,11789.61986
1594,SR-19,63.232,222.0527187,1.060424028,133,11744.33323
1595,SR-19,63.232,222.0527187,1.060424028,133,11804.71541
1596,SR-19,63.232,221.1824925,1.060424028,133,11804.71541
1597,SR-19,63.232,221.3275302,1.060424028,133,11895.28867
1598,SR-19,63.232,222.0527187,1.060424028,133,11940.5753
1599,SR-19,63.232,221.907681,1.060424028,133,11457.5179
1600,SR-19,63.232,221.4725679,1.060424028,133,11351.84909
1601,SR-19,63.232,221.907681,1.060424028,133,11457.5179
1602,SR-19,63.232,221.3275302,1.060424028,133,11699.0466
1603,SR-19,63.232,221.3275302,1.060424028,133,11985.86194
1604,SR-19,63.232,221.7626433,1.060424028,133,12136.81738
1605,SR-19,63.232,221.7626433,1.060424028,133,12136.81738
1606,SR-19,63.232,222.0527187,1.060424028,133,12212.2951
1607,SR-19,63.232,221.6176056,1.060424028,133,12121.72183
1608,SR-19,63.232,222.6328695,1.060424028,133,11910.38422
1609,SR-19,63.232,221.907681,1.060424028,133,12378.34608
1610,SR-19,63.232,221.4725679,1.060424028,133,12242.48618
1611,SR-19,62.72,242.7931098,1.039575972,120,13178.40991
1612,SR-19,62.72,242.212959,1.039575972,120,13314.26981
1613,SR-19,62.72,242.02441,1.039575972,120,13284.07872
1614,SR-19,62.72,241.6328082,1.039575972,120,13268.98318
1615,SR-19,62.72,241.9228836,1.039575972,120,13284.07872
1616,SR-19,62.72,242.6480721,1.039575972,120,13268.98318
1617,SR-19,62.72,242.5030344,1.039575972,120,13314.26981
1618,SR-19,62.72,242.0679213,1.039575972,120,13314.26981
1619,SR-19,62.72,242.9381475,1.039575972,120,13314.26981
1620,SR-19,62.72,242.5030344,1.039575972,120,13329.36535
1621,SR-19,62.72,242.9381475,1.039575972,120,13314.26981
1622,SR-19,62.72,242.3579967,1.039575972,120,13299.17426
1623,SR-19,62.72,242.5030344,1.039575972,120,13314.26981
1624,SR-19,62.72,242.6480721,1.039575972,120,13314.26981
1625,SR-19,62.72,242.5030344,1.039575972,120,13314.26981
1626,SR-19,62.72,242.5030344,1.039575972,120,13314.26981
1627,SR-19,62.72,242.9381475,1.039575972,120,13314.26981
1628,SR-19,62.72,242.212959,1.039575972,120,9238.472928
1629,SR-19,62.72,242.6480721,1.039575972,120,17390.06669
1630,SR-19,62.72,242.7931098,1.039575972,120,13329.36535
1631,SR-19,62.72,241.9228836,1.039575972,120,13314.26981
1632,SR-19,62.72,242.5030344,1.039575972,120,13314.26981
1633,SR-19,62.72,242.6480721,1.039575972,120,13284.07872
1634,SR-19,62.72,242.7931098,1.039575972,120,14476.6267
1635,SR-19,62.72,235.9763379,1.039575972,130,10627.26298
1636,SR-19,62.72,236.411451,1.039575972,130,10748.02733
1637,SR-19,62.72,236.411451,1.039575972,130,10687.64515
1638,SR-19,62.72,235.8313002,1.039575972,130,10717.83624
1639,SR-19,62.72,236.2664133,1.039575972,130,10687.64515
1640,SR-19,62.72,236.2664133,1.039575972,130,10702.7407
1641,SR-19,62.72,236.5564887,1.039575972,130,10748.02733
1642,SR-19,62.72,236.2664133,1.039575972,130,10672.54961
1643,SR-19,62.72,236.1213756,1.039575972,130,10868.79168
1644,SR-19,62.72,235.9763379,1.039575972,130,10717.83624
1645,SR-19,62.72,236.8465641,1.039575972,130,10717.83624
1646,SR-19,62.72,236.9916018,1.039575972,130,6792.9948
1647,SR-19,62.72,236.411451,1.039575972,130,14944.58856
1648,SR-19,62.72,236.9916018,1.039575972,130,10717.83624
1649,SR-19,62.72,236.8465641,1.039575972,130,10868.79168
1650,SR-19,62.72,236.5564887,1.039575972,130,10868.79168
1651,SR-19,62.72,236.411451,1.039575972,130,11019.74712
1652,SR-19,62.72,236.2664133,1.039575972,130,10868.79168
1653,SR-19,62.72,236.5564887,1.039575972,130,10868.79168
1654,SR-19,62.72,236.1213756,1.039575972,130,10868.79168
1655,SR-19,62.72,236.2664133,1.039575972,130,10717.83624
1656,SR-19,62.72,235.8313002,1.039575972,130,10717.83624
1657,SR-19,62.72,236.2664133,1.039575972,130,10868.79168
1658,SR-19,62.72,235.9763379,1.039575972,130,10717.83624
1659,SR-19,62.72,233.9458101,1.039575972,130,10763.12287
1660,SR-19,62.72,234.0908478,1.039575972,130,10838.60059
1661,SR-19,62.72,234.5259609,1.039575972,130,10883.88722
1662,SR-19,62.72,234.2358855,1.039575972,130,10838.60059
1663,SR-19,62.72,234.2358855,1.039575972,130,10793.31396
1664,SR-19,62.72,233.9458101,1.039575972,130,10838.60059
1665,SR-19,62.72,234.0908478,1.039575972,130,10883.88722
1666,SR-19,62.72,234.0908478,1.039575972,130,10898.98277
1667,SR-19,62.72,234.0908478,1.039575972,130,10914.07831
1668,SR-19,62.72,234.3809232,1.039575972,130,10929.17386
1669,SR-19,62.72,233.3656593,1.039575972,130,10914.07831
1670,SR-19,62.72,234.0908478,1.039575972,130,10914.07831
1671,SR-19,62.72,233.9458101,1.039575972,130,10898.98277
1672,SR-19,62.72,233.8007724,1.039575972,130,10853.69614
1673,SR-19,62.72,233.2206216,1.039575972,130,10853.69614
1674,SR-19,62.72,234.2358855,1.039575972,130,10823.50505
1675,SR-19,62.72,234.0908478,1.039575972,130,10823.50505
1676,SR-19,62.72,233.6557347,1.039575972,130,10717.83624
1677,SR-19,62.72,234.0908478,1.039575972,130,10702.7407
1678,SR-19,62.72,234.0908478,1.039575972,130,10657.45406
1679,SR-19,62.72,234.3809232,1.039575972,130,10551.78526
1680,SR-19,62.72,233.3656593,1.039575972,130,10536.68971
1681,SR-19,62.72,234.3809232,1.039575972,130,10506.49862
1682,SR-19,62.72,233.9458101,1.039575972,130,10506.49862
1683,SR-19,62.464,231.0450561,1.039575972,132,11261.27582
1684,SR-19,62.464,231.4801692,1.039575972,132,11366.94463
1685,SR-19,62.464,231.1900938,1.039575972,132,11487.70898
1686,SR-19,62.464,231.4801692,1.039575972,132,11608.47334
1687,SR-19,62.464,231.6252069,1.039575972,132,11593.37779
1688,SR-19,62.464,231.4801692,1.039575972,132,11442.42235
1689,SR-19,62.464,232.06032,1.039575972,132,11336.75354
1690,SR-19,62.464,232.06032,1.039575972,132,11215.98919
1691,SR-19,62.464,232.3503954,1.039575972,132,10717.83624
1692,SR-19,62.464,231.9152823,1.039575972,132,10672.54961
1693,SR-19,62.464,231.9152823,1.039575972,132,10732.93178
1694,SR-19,62.464,231.0450561,1.039575972,132,10521.59417
1695,SR-19,62.464,231.3351315,1.039575972,132,10491.40308
1696,SR-19,62.464,231.1900938,1.039575972,132,10551.78526
1697,SR-19,62.464,230.9000184,1.039575972,132,10551.78526
1698,SR-19,62.464,231.1900938,1.039575972,132,10597.07189
1699,SR-19,62.464,231.1900938,1.039575972,132,10627.26298
1700,SR-19,62.464,230.9000184,1.039575972,132,10657.45406
1701,SR-19,62.464,231.3351315,1.039575972,132,10642.35852
1702,SR-19,62.464,231.0450561,1.039575972,132,10612.16743
1703,SR-19,62.464,231.4801692,1.039575972,132,10672.54961
1704,SR-19,62.464,231.3351315,1.039575972,132,10748.02733
1705,SR-19,62.464,231.1900938,1.039575972,132,10566.8808
1706,SR-19,62.464,231.3351315,1.039575972,132,10340.44764
1707,SR-19,62.464,429.1665543,0.929328622,117,20046.88243
1708,SR-19,62.464,429.6016674,0.929328622,117,20273.31559
1709,SR-19,62.464,428.7314412,0.929328622,117,20273.31559
1710,SR-19,62.464,428.5864035,0.929328622,117,20197.83787
1711,SR-19,62.464,428.4413658,0.929328622,117,20348.79331
1712,SR-19,62.464,428.7314412,0.929328622,117,20273.31559
1713,SR-19,62.464,428.5864035,0.929328622,117,20288.41114
1714,SR-19,62.464,427.861215,0.929328622,117,20273.31559
1715,SR-19,62.464,423.9451971,0.929328622,117,20273.31559
1716,SR-19,62.464,427.5711396,0.929328622,117,20273.31559
1717,SR-19,62.464,428.0062527,0.929328622,117,20273.31559
1718,SR-19,62.464,427.861215,0.929328622,117,20288.41114
1719,SR-19,62.464,427.7161773,0.929328622,117,20273.31559
1720,SR-19,62.208,228.7244529,1.047349823,126,10642.35852
1721,SR-19,62.208,228.1443021,1.047349823,126,10793.31396
1722,SR-19,62.208,229.159566,1.047349823,126,10793.31396
1723,SR-19,62.208,228.1443021,1.047349823,126,10717.83624
1724,SR-19,62.208,227.9992644,1.047349823,126,10808.4095
1725,SR-19,62.208,228.2893398,1.047349823,126,10989.55603
1726,SR-19,62.208,228.1443021,1.047349823,126,10853.69614
1727,SR-19,62.208,228.1443021,1.047349823,126,10914.07831
1728,SR-19,62.208,227.9992644,1.047349823,126,10823.50505
1729,SR-19,62.208,228.2893398,1.047349823,126,10687.64515
1730,SR-19,62.208,227.9992644,1.047349823,126,10702.7407
1731,SR-19,62.208,227.9992644,1.047349823,126,10687.64515
1732,SR-19,62.208,228.7244529,1.047349823,126,10642.35852
1733,SR-19,62.208,228.1443021,1.047349823,126,10793.31396
1734,SR-19,62.208,229.159566,1.047349823,126,10793.31396
1735,SR-19,62.208,228.1443021,1.047349823,126,10717.83624
1736,SR-19,62.208,227.9992644,1.047349823,126,10808.4095
1737,SR-19,62.208,228.2893398,1.047349823,126,10989.55603
1738,SR-19,62.208,228.1443021,1.047349823,126,10853.69614
1739,SR-19,62.208,228.1443021,1.047349823,126,10914.07831
1740,SR-19,62.208,227.9992644,1.047349823,126,10823.50505
1741,SR-19,62.208,228.2893398,1.047349823,126,10687.64515
1742,SR-19,62.208,227.9992644,1.047349823,126,10702.7407
1743,SR-19,62.208,227.9992644,1.047349823,126,10687.64515
1744,SR-19,62.208,226.1137743,1.060777385,133,9812.1036
1745,SR-19,62.208,225.0985104,1.060777385,133,10400.82982
1746,SR-19,62.208,224.808435,1.060777385,133,11804.71541
1747,SR-19,62.208,225.6786612,1.060777385,133,10853.69614
1748,SR-19,62.208,225.2435481,1.060777385,133,9600.765984
1749,SR-19,62.208,224.808435,1.060777385,133,9480.001632
1750,SR-19,62.208,225.6786612,1.060777385,133,9464.906088
1751,SR-19,62.208,225.8236989,1.060777385,133,9646.052616
1752,SR-19,62.208,225.6786612,1.060777385,133,9359.23728
1753,SR-19,62.208,226.258812,1.060777385,133,3532.357296
1754,SR-19,62.208,225.2435481,1.060777385,133,15412.55042
1755,SR-19,62.208,225.0985104,1.060777385,133,9434.715
1756,SR-19,62.208,225.5336235,1.060777385,133,9510.19272
1757,SR-19,62.208,225.5336235,1.060777385,133,9359.23728
1758,SR-19,62.208,225.8236989,1.060777385,133,9812.1036
1759,SR-19,62.208,225.5336235,1.060777385,133,9510.19272
1760,SR-19,62.208,225.6786612,1.060777385,133,9510.19272
1761,SR-19,62.208,225.6786612,1.060777385,133,9359.23728
1762,SR-19,62.208,225.8236989,1.060777385,133,9812.1036
1763,SR-19,62.208,225.5336235,1.060777385,133,9963.05904
1764,SR-19,62.208,225.5336235,1.060777385,133,10415.92536
1765,SR-19,62.208,225.9687366,1.060777385,133,9359.23728
1766,SR-19,62.208,225.6786612,1.060777385,133,9359.23728
1767,SR-19,62.208,225.8236989,1.060777385,133,9661.14816
1768,SR-19,62.208,224.0832465,0.929328622,141,8981.84868
1769,SR-19,62.208,223.6481334,0.929328622,141,9087.517488
1770,SR-19,62.208,223.5030957,0.929328622,141,9102.613032
1771,SR-19,62.208,223.9382088,0.929328622,141,9012.039768
1772,SR-19,62.208,224.0832465,0.929328622,141,9042.230856
1773,SR-19,62.208,223.9382088,0.929328622,141,9012.039768
1774,SR-19,62.208,224.2282842,0.929328622,141,9027.135312
1775,SR-19,62.208,223.9382088,0.929328622,141,8981.84868
1776,SR-19,62.208,224.2282842,0.929328622,141,9027.135312
1777,SR-19,62.208,223.9382088,0.929328622,141,9042.230856
1778,SR-19,62.208,224.0832465,0.929328622,141,9102.613032
1779,SR-19,62.208,224.2282842,0.929328622,141,9087.517488
1780,SR-19,59.392,436.563477,0.929328622,81,22341.40512
1781,SR-19,59.392,435.1131,0.929328622,81,22039.49424
1782,SR-19,59.392,435.1131,0.929328622,81,22039.49424
1783,SR-19,59.648,433.662723,0.929328622,81,22039.49424
1784,SR-19,59.648,432.212346,0.929328622,81,22039.49424
1785,SR-19,59.648,432.212346,0.929328622,81,21737.58336
1786,SR-19,59.648,429.311592,0.929328622,81,21737.58336
1787,SR-19,59.648,429.311592,0.929328622,81,21737.58336
1788,SR-19,59.648,429.311592,0.929328622,81,21737.58336
1789,SR-19,59.392,427.861215,0.929328622,81,21737.58336
1790,SR-19,59.392,427.861215,0.929328622,81,21586.62792
1791,SR-19,59.392,426.410838,0.929328622,81,21586.62792
1792,SR-19,59.136,424.960461,0.929328622,84,20378.9844
1793,SR-19,59.136,426.410838,0.929328622,84,20378.9844
1794,SR-19,59.136,424.960461,0.929328622,84,20228.02896
1795,SR-19,59.392,423.510084,0.929328622,84,20378.9844
1796,SR-19,59.392,426.410838,0.929328622,84,20378.9844
1797,SR-19,59.392,426.410838,0.929328622,84,20228.02896
1798,SR-19,59.392,426.410838,0.929328622,84,20378.9844
1799,SR-19,59.392,426.410838,0.929328622,84,20378.9844
1800,SR-19,59.392,426.410838,0.929328622,84,20228.02896
1801,SR-19,59.392,426.410838,0.929328622,84,20378.9844
1802,SR-19,59.392,426.410838,0.929328622,84,20378.9844
1803,SR-19,59.392,426.410838,0.929328622,84,20378.9844
1804,SR-19,56.832,279.1975725,1.027561837,124,12363.25054
1805,SR-19,56.832,279.3426102,1.027561837,124,12514.20598
1806,SR-19,56.832,279.7777233,1.027561837,124,12514.20598
1807,SR-19,56.832,279.7777233,1.027561837,124,12514.20598
1808,SR-19,56.832,279.6326856,1.027561837,124,12529.30152
1809,SR-19,56.832,279.3426102,1.027561837,124,12499.11043
1810,SR-19,56.832,279.922761,1.027561837,124,12529.30152
1811,SR-19,56.832,279.4876479,1.027561837,124,12514.20598
1812,SR-19,56.832,279.7777233,1.027561837,124,12514.20598
1813,SR-19,56.832,280.0677987,1.027561837,124,12529.30152
1814,SR-19,56.832,279.6326856,1.027561837,124,12514.20598
1815,SR-19,56.832,279.1975725,1.027561837,124,12499.11043
1816,SR-19,56.832,279.7777233,1.027561837,124,12514.20598
1817,SR-19,56.832,279.7777233,1.027561837,124,12514.20598
1818,SR-19,56.832,279.4876479,1.027561837,124,12514.20598
1819,SR-19,56.832,278.9074971,1.027561837,124,12499.11043
1820,SR-19,56.832,279.6326856,1.027561837,124,12514.20598
1821,SR-19,56.832,279.4876479,1.027561837,124,12921.78566
1822,SR-19,56.832,279.0525348,1.027561837,124,12091.53074
1823,SR-19,56.832,279.1975725,1.027561837,124,12710.44805
1824,SR-19,56.832,279.1975725,1.027561837,124,12499.11043
